,Quality Momentum Univ Part I 4bn MktCap / 100k Liq,,,,,,,,,
,28/01/2026,,,,,,,,,
,,,,,,,,,,
,#,Ticker,Name,Last,MktCap,SectorCode,SubSectorCode,IndCode,EarnYield,FCFYield
,1452,INSW:USA,"International Seaways, Inc.",57.45,"2,836.39",ENERGY,UPSTREAMENERGY,OILGASSUPPORT,7.64,2.66
,1453,INTA:USA,"Intapp, Inc.",36.8,"3,006.34",FINANCIAL,FINSVCE,FINSOFTW,-0.95,3.41
,1454,INTG:USA,InterGroup Corp.,30.14,64.77,CONSUMERSVCE,HOSPITALITYSS,HOSPITALITY,-8.43,-4.19
,1455,INTR:USA,"Inter & Co., Inc.",9.98,"4,393.02",FINANCIAL,BANKS,BANKSINTL,4.86,10.84
,1456,INTS:USA,"Intensity Therapeutics, Inc.",0.39,19.02,HEALTHCARE,BIOPHARMA,BIOPHARMANONSYS,-163.73,-56.94
,1457,INTT:USA,inTEST Corp.,9.23,115.21,TECH,ELECTRONIC,SEMIEQUIPSVCE,-2.02,8.58
,1458,INTZ:USA,"Intrusion, Inc.",1.18,23.72,TECH,SOFTWTECH,SOFTW,-53.58,-39.66
,1459,INUV:USA,"Inuvo, Inc.",3.34,48.77,TECH,SOFTWTECH,SOFTW,-9.03,-6.51
,1460,INV:USA,"Innventure, Inc.",3.58,201.27,FINANCIAL,INVESTSVCESS,INVESTSVCE,-191.47,-52.96
,1461,INVA:USA,"Innoviva, Inc.",19.72,"1,474.44",HEALTHCARE,BIOPHARMA,BIOPHARMASYS,7.07,11.73
,1462,INVE:USA,"Identiv, Inc.",3.3,78.31,TECH,HW,COMMERCIALELECTRONICS,-24.72,-21.83
,1463,INVX:USA,"Innovex International, Inc.",26.09,"1,798.24",ENERGY,UPSTREAMENERGY,OILGASSUPPORT,5.63,7.81
,1464,INVZ:USA,Innoviz Technologies Ltd.,1.05,218.97,CYCLICALS,VEHICLESS,VEHICLE,-32.99,-28.57
,1465,IOBT:USA,"IO Biotech, Inc.",0.33,22.95,HEALTHCARE,BIOPHARMA,BIOPHARMANONSYS,-406.65,-367.74
,1466,IOSP:USA,"Innospec, Inc.",79.53,"1,970.56",MATERIALS,CHEM,CHEMSPECIAL,-0.07,1.39
,1467,IOVA:USA,"Iovance Biotherapeutics, Inc.",2.98,"1,148.68",HEALTHCARE,BIOPHARMA,BIOPHARMANONSYS,-40.34,-32.43
,1468,IPAR:USA,"Interparfums, Inc.",96.73,"3,101.62",NONCYCLICAL,PRODHOUSESUBSECT,PERSONALCAREPRODUCT,5.29,4.57
,1469,IPCX:USA,Inflection Point Acquisition Corp. III,10.16,350.25,FINANCIAL,INVESTSVCESS,INVESTSVCE,-0.42,N/A
,1470,IPDN:USA,"Professional Diversity Network, Inc.",1.05,4.31,BIZSVCE,BIZSVCESS,PROSVCE,-187.7,-255.35
,1471,IPGP:USA,IPG Photonics Corp.,90.63,"3,817.30",INDUSTRIAL,INDMFR,MACHINE,0.66,0.94
,1472,IPI:USA,"Intrepid Potash, Inc.",33.98,445.7,MATERIALS,CHEM,CHEMSPECIAL,-44.61,6.24
,1473,IPSC:USA,"Century Therapeutics, Inc.",2.65,229.3,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-11.73,-49.39
,1474,IPST:USA,"Heritage Distilling Holding Co., Inc.",1.54,14.09,NONCYCLICAL,FOODPRODUCTION,FOODDRINKMFR,"-1,799.49",-72.82
,1475,IPW:USA,"iPower, Inc.",4.8,5.04,CYCLICALS,CONSUMERRETAIL,HOMEIMPROVE,-68.96,-1.66
,1476,IPWR:USA,"Ideal Power, Inc.",4.47,38.05,TECH,ELECTRONIC,SEMIMFR,-27.7,-24.35
,1477,IQST:USA,"iQSTEL, Inc.",2.94,11.45,TELECOM,TELECOMSS,TELECOMGEN,-94.63,-28.85
,1478,IRD:USA,"Opus Genetics, Inc.",2.83,182.66,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-60.73,-16.44
,1479,IRDM:USA,"Iridium Communications, Inc.",21.2,"2,220.40",TELECOM,TELECOMSS,TELECOMGEN,5.39,13.52
,1480,IRHOU:USA,Iron Horse Acquisition II Corp.,9.98,255.06,FINANCIAL,INVESTSVCESS,INVESTSVCE,N/A,N/A
,1481,IRMD:USA,IRadimed Corp.,99.84,"1,270.08",HEALTHCARE,HCAREEQUIP,HCAREDIAGNOSTICS,1.65,1.09
,1482,IRON:USA,"Disc Medicine, Inc.",82.14,"2,875.45",HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-6.52,-5.75
,1483,IRT:USA,"Independence Realty Trust, Inc.",16.83,"4,024.11",FINANCIAL,REALESTATE,REIT,0.57,4.23
,1484,IRWD:USA,"Ironwood Pharmaceuticals, Inc.",5.14,836.17,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,3.01,7.4
,1485,ISBA:USA,Isabella Bank Corp.,49.84,359.25,FINANCIAL,BANKS,BANKSUSA,4.93,2.47
,1486,ISOU:USA,IsoEnergy Ltd.,11.97,655,ENERGY,UPSTREAMENERGY,COAL,-4.31,-3.77
,1487,ISPC:USA,"iSpecimen, Inc.",0.34,3.29,HEALTHCARE,HCARESVCE,HCARESUPPORT,"-2,339.72",-399.02
,1488,ISPO:USA,"Inspirato, Inc.",4.24,53.55,CONSUMERSVCE,HOSPITALITYSS,HOSPITALITY,-20.48,-8.48
,1489,ISPR:USA,"Ispire Technology, Inc.",3.13,179.32,NONCYCLICAL,FOODPRODUCTION,TOBACCO,-20.67,-7.49
,1490,ISSC:USA,"Innovative Solutions & Support, Inc.",21.28,375.18,INDUSTRIAL,INDMFR,AERODEF,4.1,1.76
,1491,ISTR:USA,Investar Holding Corp.,27.9,274.14,FINANCIAL,BANKS,BANKSUSA,7.83,2.1
,1492,ITGR:USA,Integer Holdings Corp.,85.79,"3,005.92",HEALTHCARE,HCARESVCE,HCAREOUTSOURCE,2.78,3.97
,1493,ITIC:USA,Investors Title Co.,253.41,478.44,FINANCIAL,INSURANCESS,INSURANCE,7.5,5.83
,1494,ITRG:USA,Integra Resources Corp.,4.44,750.73,MATERIALS,MINING,ORE,2.04,5.55
,1495,ITRI:USA,"Itron, Inc.",99,"4,533.31",INDUSTRIAL,INDMFR,ELECTREQUIP,5.62,7.35
,1496,ITRM:USA,Iterum Therapeutics plc,0.34,16.78,HEALTHCARE,BIOPHARMA,BIOPHARMANONSYS,-218.74,-125.1
,1497,ITRN:USA,Ituran Location & Control Ltd.,45.22,899.59,TELECOM,TELECOMSS,TELECOMGEN,6.28,6.93
,1498,IVDA:USA,"Iveda Solutions, Inc.",0.77,3.43,TECH,HW,COMMERCIALELECTRONICS,-154.34,-112.94
,1499,IVF:USA,"INVO Fertility, Inc.",1.72,1.16,HEALTHCARE,HCARESVCE,PATIENTCARE,"-37,081.15","-1,051.58"
,1500,IVR:USA,"Invesco Mortgage Capital, Inc.",9.02,639.93,FINANCIAL,REALESTATE,REIT,5.65,26.06
,1501,IVT:USA,InvenTrust Properties Corp.,28.77,"2,233.11",FINANCIAL,REALESTATE,REIT,5.26,4.81
,1502,IVVD:USA,"Invivyd, Inc.",2.03,435.25,HEALTHCARE,BIOPHARMA,BIOPHARMANONSYS,-23.33,-23.29
,1503,IXHL:USA,"Incannex Healthcare, Inc.",0.31,109.14,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-344.06,-19.88
,1504,IZEA:USA,"IZEA Worldwide, Inc.",3.85,65.61,BIZSVCE,BIZSVCESS,MKTINGPRINTING,-5.33,-1.53
,1505,JACK:USA,"Jack in the Box, Inc.",21.79,411.67,CONSUMERSVCE,HOSPITALITYSS,HOSPITALITY,-19.56,15.65
,1506,JAGX:USA,"Jaguar Health, Inc.",0.71,2.6,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,"-4,819.78","-2,464.33"
,1507,JAKK:USA,"JAKKS Pacific, Inc.",18.97,212.56,CYCLICALS,CONSUMERGOODS,LEISURE,2.59,8.03
,1508,JAMF:USA,Jamf Holding Corp.,13.01,"1,731.02",TECH,SOFTWTECH,SOFTW,-2.43,6.25
,1509,JANX:USA,"Janux Therapeutics, Inc.",14.73,885.62,HEALTHCARE,BIOPHARMA,BIOPHARMANONSYS,-11.37,-7.81
,1510,JBGS:USA,JBG SMITH Properties,16.85,999.24,FINANCIAL,REALESTATE,REIT,-12.15,-5.13
,1511,JBI:USA,"Janus International Group, Inc.",6.89,956.41,CYCLICALS,RETAILMISC,HOMEBUILDMANUF,4.88,14.58
,1512,JBIO:USA,"Jade Biosciences, Inc.",16.05,523.66,HEALTHCARE,BIOPHARMA,BIOPHARMAOTHER,-70.8,-11.38
,1513,JBLU:USA,JetBlue Airways Corp.,4.73,"1,669.69",INDUSTRIAL,INDSVCE,PASSENGERTRANS,-27.72,-78.71
,1514,JBSS:USA,"John B. Sanfilippo & Son, Inc.",74.41,866.37,NONCYCLICAL,FOODPRODUCTION,FOODDRINKMFR,7.56,-1.14
,1515,JCAP:USA,"Jefferson Capital, Inc.",22.51,"1,312.12",FINANCIAL,FINSVCE,FINSPECIAL,N/A,N/A
,1516,JELD:USA,"JELD-WEN Holding, Inc.",2.78,237.45,MATERIALS,MINING,MATCONSTR,-273.87,-71.23
,1517,JFB:USA,JFB Construction Holdings,26.91,268.15,INDUSTRIAL,INDSVCE,FACIL,-1.17,-1.35
,1518,JFBR:USA,Jeffs' Brands Ltd.,0.62,0.34,CYCLICALS,CONSUMERRETAIL,HOMEIMPROVE,"-8,560.35","-4,054.43"
,1519,JILL:USA,"J.Jill, Inc.",15.76,238.21,CYCLICALS,CONSUMERRETAIL,APPARELRETAIL,13.9,14.59
,1520,JJSF:USA,J&J Snack Foods Corp.,94.21,"1,831.44",NONCYCLICAL,FOODPRODUCTION,FOODDRINKMFR,3.56,4.47
,1521,JLHL:USA,Julong Holding Ltd.,4.16,88.45,TECH,SOFTWTECH,TECHCONSULTSVCE,N/A,N/A
,1522,JMSB:USA,"John Marshall Bancorp, Inc.",19.98,284.05,FINANCIAL,BANKS,BANKSUSA,7.06,7.21
,1523,JOE:USA,The St. Joe Co.,64.7,"3,740.36",FINANCIAL,REALESTATE,REALESTATESVCE,2.78,4.55
,1524,JOUT:USA,"Johnson Outdoors, Inc.",45.59,467.9,CYCLICALS,CONSUMERGOODS,LEISURE,-7.35,8.59
,1525,JRSH:USA,"Jerash Holdings (US), Inc.",3.09,39.24,CYCLICALS,CONSUMERGOODS,APPARELPRODUCTS,1.53,-7.39
,1526,JRVR:USA,"James River Group Holdings, Inc.",6.58,302.26,FINANCIAL,INSURANCESS,INSURANCE,-31.62,3.43
,1527,JSPR:USA,"Jasper Therapeutics, Inc.",1.64,45.89,HEALTHCARE,BIOPHARMA,BIOPHARMAOTHER,-359.96,-280.51
,1528,JTAI:USA,"Jet.AI, Inc.",0.24,0.84,INDUSTRIAL,INDSVCE,PASSENGERTRANS,"-2,268.33","-1,529.48"
,1529,JVA:USA,"Coffee Holding Co., Inc.",3.82,21.81,NONCYCLICAL,FOODPRODUCTION,FOODDRINKMFR,8.5,-25.98
,1530,JXG:USA,"JX Luxventure Group, Inc.",4.2,1.13,CONSUMERSVCE,HOSPITALITYSS,HOSPITALITY,231.48,-343.3
,1531,JYD:USA,Jayud Global Logistics Ltd.,3.61,6.77,INDUSTRIAL,INDSVCE,DELIVERY,-61.42,-176.15
,1532,JYNT:USA,The Joint Corp. (United States),9.73,147.63,HEALTHCARE,HCARESVCE,PATIENTCARE,1.3,1.09
,1533,JZXN:USA,"Jiuzi Holdings, Inc.",1.7,2.34,CYCLICALS,RETAILMISC,AUTORETAIL,N/A,N/A
,1534,KAI:USA,Kadant Inc.,319.94,"3,768.30",INDUSTRIAL,INDMFR,MACHINE,2.7,3.86
,1535,KALA:USA,"Kala Bio, Inc.",0.59,4.42,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-999.68,-767.76
,1536,KALU:USA,Kaiser Aluminum Corp.,123.01,"1,993.53",MATERIALS,MINING,METAL,4.5,0.64
,1537,KALV:USA,"KalVista Pharmaceuticals, Inc.",14.94,755.11,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-26.86,N/A
,1538,KAPA:USA,Kairos Pharma Ltd.,0.71,14.81,HEALTHCARE,BIOPHARMA,BIOPHARMANONSYS,-42.55,-28.95
,1539,KARO:USA,Karooooo Ltd.,50.3,"1,553.93",TECH,SOFTWTECH,SOFTW,3.66,N/A
,1540,KBDC:USA,"Kayne Anderson BDC, Inc.",14.38,"1,003.22",FINANCIAL,INVESTSVCESS,INVESTSVCE,10.51,8.25
,1541,KBH:USA,KB Home,57.56,"3,636.27",CYCLICALS,RETAILMISC,HOMEBUILDMANUF,10.7,7.75
,1542,KDK:USA,"Kodiak AI, Inc.",9.5,"1,662.09",INDUSTRIAL,INDMFR,TRANSPORTEQUIP,-39.36,-12.48
,1543,KE:USA,"Kimball Electronics, Inc.",29.68,722.35,TECH,ELECTRONIC,ELECTRONICEQUIP,3.22,15.66
,1544,KELYA:USA,"Kelly Services, Inc.",10.1,356.53,BIZSVCE,BIZSVCESS,PROSVCE,-44.08,28.1
,1545,KEN:USA,Kenon Holdings Ltd.,75.65,"3,963.76",UTIL,UTILSS,ENERGYUTIL,11.96,4.08
,1546,KEQU:USA,Kewaunee Scientific Corp.,38.82,111.26,NONCYCLICAL,PRODHOUSESUBSECT,PRODHOUSEIND,10.15,4.41
,1547,KFRC:USA,"Kforce, Inc.",34.11,623.87,BIZSVCE,BIZSVCESS,PROSVCE,6.56,8.78
,1548,KFS:USA,"Kingsway Financial Services, Inc.",13.35,381.98,BIZSVCE,BIZSVCESS,PROSVCE,-3.17,-0.3
,1549,KFY:USA,Korn Ferry,67.77,"3,503.30",BIZSVCE,BIZSVCESS,PROSVCE,7.27,7.66
,1550,KG:USA,Kestrel Group Ltd.,10.5,81.29,FINANCIAL,INSURANCESS,INSURANCE,-182.66,-94.43
,1551,KGEI:USA,"Kolibri Global Energy, Inc.",3.97,140.42,ENERGY,UPSTREAMENERGY,FOSSILFUEL,12.66,-11.01
,1552,KGS:USA,"Kodiak Gas Services, Inc.",41.26,"3,577.24",ENERGY,UPSTREAMENERGY,OILGASSUPPORT,1.91,5.22
,1553,KIDS:USA,OrthoPediatrics Corp.,17.74,444.87,HEALTHCARE,HCAREEQUIP,MEDDEVICESGEN,-11.02,-7.2
,1554,KIDZ:USA,"Classover Holdings, Inc.",0.2,4.96,NONCYCLICAL,HOUSESVCESS,HOUSESVCE,-153.55,-95.99
,1555,KINS:USA,"Kingstone Cos., Inc.",15.13,214.05,FINANCIAL,INSURANCESS,INSURANCE,14.55,33.21
,1556,KITT:USA,"Nauticus Robotics, Inc.",1.36,8.74,INDUSTRIAL,INDMFR,TRANSPORTEQUIP,"-14,766.04",-437.95
,1557,KLC:USA,"KinderCare Learning Cos., Inc.",4.4,519.82,NONCYCLICAL,HOUSESVCESS,HOUSESVCE,-14.25,11.42
,1558,KLIC:USA,"Kulicke & Soffa Industries, Inc.",58.14,"3,018.63",TECH,ELECTRONIC,SEMIEQUIPSVCE,-0.03,3.16
,1559,KLRS:USA,"Kalaris Therapeutics, Inc.",9.61,179.73,HEALTHCARE,BIOPHARMA,BIOPHARMANONSYS,-76.98,-20.81
,1560,KLTO:USA,"Klotho Neurosciences, Inc.",0.31,21.8,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-105.42,-29.99
,1561,KLTR:USA,"Kaltura, Inc.",1.56,242.52,TECH,SOFTWTECH,SOFTW,-7.61,6.03
,1562,KLXE:USA,"KLX Energy Services Holdings, Inc.",2.95,52.8,ENERGY,UPSTREAMENERGY,OILGASSUPPORT,-145.94,-60.03
,1563,KMDA:USA,Kamada Ltd.,8.87,511.63,HEALTHCARE,BIOPHARMA,BIOPHARMAOTHER,4,3.7
,1564,KMPR:USA,Kemper Corp.,38.42,"2,312.95",FINANCIAL,INSURANCESS,INSURANCE,9.97,23.42
,1565,KMT:USA,"Kennametal, Inc.",34.54,"2,696.99",INDUSTRIAL,INDMFR,MACHINE,3.53,3.5
,1566,KMTS:USA,Kestra Medical Technologies Ltd.,25.86,"1,330.47",HEALTHCARE,HCAREEQUIP,MEDDEVICESGEN,-10.38,-8.62
,1567,KN:USA,Knowles Corp.,24.23,"2,063.23",TECH,ELECTRONIC,COMPONENTS,1.84,3.87
,1568,KNF:USA,Knife River Corp.,68.59,"3,886.59",MATERIALS,MINING,MATCONSTR,3.79,-2.07
,1569,KNOP:USA,KNOT Offshore Partners GP LLC,10.96,373.42,ENERGY,UPSTREAMENERGY,OILGASSUPPORT,14.05,41.34
,1570,KNSA:USA,Kiniksa Pharmaceuticals International Plc,44.64,"3,366.96",HEALTHCARE,BIOPHARMA,BIOPHARMASYS,1,2.85
,1571,KNTK:USA,"Kinetik Holdings, Inc.",39.46,"2,529.63",ENERGY,DOWNMIDSTREAMENERGY,MIDSTREAMENERGY,1.03,5.23
,1572,KOD:USA,"Kodiak Sciences, Inc.",24.53,"1,300.05",HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-16.79,-9.82
,1573,KODK:USA,Eastman Kodak Co.,7.52,724.93,TECH,HW,COMMERCIALELECTRONICS,-4.45,-7.4
,1574,KOP:USA,"Koppers Holdings, Inc.",29.12,571.13,MATERIALS,CHEM,CHEMMIX,2.76,16.16
,1575,KOPN:USA,Kopin Corp.,2.75,430.89,TECH,ELECTRONIC,COMPONENTS,-1.36,-2.35
,1576,KORE:USA,"KORE Group Holdings, Inc.",4.89,85.64,TELECOM,TELECOMSS,TELECOMWIRE,-76.97,2.43
,1577,KOS:USA,Kosmos Energy Ltd.,1.38,659.99,ENERGY,UPSTREAMENERGY,FOSSILFUEL,-49.99,-19.86
,1578,KOSS:USA,Koss Corp.,4.39,41.51,TECH,HW,CONSUMERELECTRONICS,-0.53,0.51
,1579,KOYN:USA,CSLM Digital Asset Acquisition Corp. III Ltd.,10.02,316.21,FINANCIAL,INVESTSVCESS,INVESTSVCE,N/A,N/A
,1580,KPLT:USA,"Katapult Holdings, Inc.",6.6,30.29,FINANCIAL,FINSVCE,FINSPECIAL,-89.63,-84.14
,1581,KPTI:USA,"Karyopharm Therapeutics, Inc.",7.05,61.35,HEALTHCARE,BIOPHARMA,BIOPHARMANONSYS,-206.82,-146.11
,1582,KRC:USA,Kilroy Realty Corp.,35,"4,140.64",FINANCIAL,REALESTATE,REIT,7.75,13.6
,1583,KREF:USA,"KKR Real Estate Finance Trust, Inc.",8.2,536.83,FINANCIAL,REALESTATE,REIT,-4.24,13.67
,1584,KRMD:USA,"KORU Medical Systems, Inc.",5.68,262.95,HEALTHCARE,HCAREEQUIP,HCAREDIAGNOSTICS,-1.42,-0.07
,1585,KRNT:USA,Kornit Digital Ltd.,12.93,586.08,MATERIALS,CHEM,CHEMSPECIAL,-2.23,4.39
,1586,KRNY:USA,Kearny Financial Corp.,7.66,481.3,FINANCIAL,BANKS,BANKSUSA,6.13,3.8
,1587,KRO:USA,"Kronos Worldwide, Inc.",5.46,628.19,MATERIALS,CHEM,CHEMSPECIAL,-6.58,-13.82
,1588,KROS:USA,"Keros Therapeutics, Inc.",18.3,743.57,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,8.43,11.71
,1589,KRRO:USA,"Korro Bio, Inc.",10.74,100.93,HEALTHCARE,BIOPHARMA,BIOPHARMAOTHER,-87.71,-69.64
,1590,KRT:USA,"Karat Packaging, Inc.",24.18,485.96,INDUSTRIAL,INDSVCE,INDLDIST,6.2,4.54
,1591,KRUS:USA,"Kura Sushi USA, Inc.",68.7,832.03,CONSUMERSVCE,HOSPITALITYSS,HOSPITALITY,-0.49,-3.51
,1592,KSCP:USA,"Knightscope, Inc.",3.84,39.94,TECH,HW,COMMERCIALELECTRONICS,-175.74,-73.1
,1593,KSS:USA,Kohl's Corp.,17.79,"1,992.48",NONCYCLICAL,STAPLESRETAIL,GENMERCH,9.59,40.03
,1594,KTB:USA,"Kontoor Brands, Inc.",58.88,"3,272.84",CYCLICALS,CONSUMERGOODS,APPARELPRODUCTS,6.6,6.79
,1595,KTTA:USA,Pasithea Therapeutics Corp.,0.85,6.3,HEALTHCARE,BIOPHARMA,BIOPHARMANONSYS,-600.25,-194.49
,1596,KULR:USA,"KULR Technology Group, Inc.",4.02,171.31,MATERIALS,CHEM,CHEMSPECIAL,-16.1,-22.28
,1597,KURA:USA,"Kura Oncology, Inc.",8.47,737.03,HEALTHCARE,BIOPHARMA,BIOPHARMANONSYS,-29.26,11.2
,1598,KUST:USA,"Kustom Entertainment, Inc.",2.11,1.21,TECH,HW,CONSUMERELECTRONICS,"-80,104.57",-854.31
,1599,KVHI:USA,"KVH Industries, Inc. (Delaware)",6.79,132.9,TECH,HW,COMMEQUIP,-9.13,6.23
,1600,KW:USA,"Kennedy-Wilson Holdings, Inc.",9.83,"1,355.58",FINANCIAL,REALESTATE,REALESTATESVCE,-2.61,24.54
,1601,KWM:USA,K Wave Media Ltd.,0.79,2.32,FINANCIAL,INVESTSVCESS,INVESTSVCE,-44.11,-72.84
,1602,KWR:USA,Quaker Houghton,150.26,"2,609.71",MATERIALS,CHEM,CHEMSPECIAL,-0.34,3.7
,1603,KXIN:USA,Kaixin Holdings,13.27,5.5,CYCLICALS,RETAILMISC,AUTORETAIL,"-1,416.15",-71.23
,1604,KYIV:USA,Kyivstar Group Ltd.,12.59,"2,906.57",TELECOM,TELECOMSS,TELECOMGEN,-2.26,14.71
,1605,KYNB:USA,"Kyntra Bio, Inc.",8.43,34.1,HEALTHCARE,HCARESVCE,HCAREOUTSOURCE,479.72,-50.27
,1606,KYTX:USA,"Kyverna Therapeutics, Inc.",9.28,406.41,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-40.1,-39.31
,1607,KZR:USA,"Kezar Life Sciences, Inc.",6.23,45.62,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-135.53,-124.19
,1608,LAB:USA,"Standard BioTools, Inc.",1.48,567.75,HEALTHCARE,HCARESVCE,HCAREMISC,-22.86,-17.38
,1609,LAC:USA,Lithium Americas Corp.,6.28,"1,522.99",MATERIALS,MINING,ORE,-16.42,-43.36
,1610,LADR:USA,Ladder Capital Corp.,11.14,"1,418.36",FINANCIAL,BANKS,BANKSMORTG,5.67,-1.57
,1611,LAES:USA,SEALSQ Corp.,4.76,624.66,TECH,ELECTRONIC,SEMIMFR,-10.1,-4.03
,1612,LAKE:USA,"Lakeland Industries, Inc.",9.11,89.26,CYCLICALS,CONSUMERGOODS,APPARELPRODUCTS,-48.9,-24.55
,1613,LAND:USA,Gladstone Land Corp.,9.78,355.09,FINANCIAL,REALESTATE,REIT,-4,0.19
,1614,LAR:USA,Lithium Argentina AG,8.45,"1,371.96",MATERIALS,MINING,ORE,-5.87,-2.34
,1615,LARK:USA,"Landmark Bancorp, Inc. (Kansas)",26.98,164.04,FINANCIAL,BANKS,BANKSUSA,10.5,10.76
,1616,LASE:USA,Laser Photonics Corp.,2.12,47.07,INDUSTRIAL,INDMFR,MACHINE,-61.08,-12.22
,1617,LASR:USA,"nLIGHT, Inc.",44.92,"2,281.47",TECH,ELECTRONIC,SEMIMFR,-1.98,-0.45
,1618,LAW:USA,"CS Disco, Inc.",6.47,404.33,BIZSVCE,BIZSVCESS,PROSVCE,-15.52,-4.16
,1619,LB:USA,LandBridge Co. LLC,56.42,"1,429.52",FINANCIAL,INVESTSVCESS,INVESTSVCE,1.43,-4.6
,1620,LBRT:USA,"Liberty Energy, Inc.",22.18,"3,592.43",ENERGY,UPSTREAMENERGY,OILGASSUPPORT,5.07,-0.06
,1621,LBRX:USA,"LB Pharmaceuticals, Inc.",22.53,569.99,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,N/A,N/A
,1622,LBTYK:USA,Liberty Global Ltd.,10.83,"3,656.95",TELECOM,TELECOMSS,TELECOMGEN,N/A,N/A
,1623,LC:USA,LendingClub Corp.,20.81,"2,399.42",FINANCIAL,BANKS,BANKSUSA,4.27,-87.44
,1624,LCID:USA,"Lucid Group, Inc.",11,"3,565.81",CYCLICALS,VEHICLESS,VEHICLE,-97.83,-99.05
,1625,LCII:USA,LCI Industries,148.05,"3,582.51",CYCLICALS,VEHICLESS,VEHICLE,4.84,8.55
,1626,LCNB:USA,LCNB Corp.,17.01,241.31,FINANCIAL,BANKS,BANKSUSA,9.78,25.86
,1627,LCTX:USA,"Lineage Cell Therapeutics, Inc.",1.63,375.43,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-18.2,-5.6
,1628,LCUT:USA,"Lifetime Brands, Inc.",3.75,84.97,NONCYCLICAL,PRODHOUSESUBSECT,PRODHOUSEIND,-44.46,24.91
,1629,LDI:USA,"loanDepot, Inc.",2.44,528.38,FINANCIAL,BANKS,BANKSMORTG,-15.09,-10.27
,1630,LE:USA,"Lands' End, Inc.",19.15,585.07,CYCLICALS,CONSUMERRETAIL,APPARELRETAIL,1.94,1.79
,1631,LEE:USA,"Lee Enterprises, Inc.",5.6,35.07,CONSUMERSVCE,MEDIAPUBSS,MEDIAPUB,-110.88,-20.2
,1632,LEG:USA,"Leggett & Platt, Inc.",11.9,"1,611.69",CYCLICALS,CONSUMERGOODS,APPLIANCESFURN,13.5,16.76
,1633,LEGH:USA,Legacy Housing Corp.,21.09,503.39,CYCLICALS,RETAILMISC,HOMEBUILDMANUF,9.32,3.58
,1634,LENZ:USA,"LENZ Therapeutics, Inc.",19.39,554.33,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-10.87,-8.34
,1635,LESL:USA,"Leslie's, Inc.",1.73,16.07,CYCLICALS,CONSUMERRETAIL,HOMEIMPROVE,"-1,477.09",-103.79
,1636,LEXX:USA,Lexaria Bioscience Corp.,0.78,17.29,HEALTHCARE,HCARESVCE,HCAREMISC,-73.84,-52.77
,1637,LFCR:USA,"Lifecore Biomedical, Inc.",8.67,324.83,HEALTHCARE,HCARESVCE,HCAREOUTSOURCE,-12.34,-2.95
,1638,LFMD:USA,"LifeMD, Inc.",3.5,163.04,HEALTHCARE,HCARESVCE,PATIENTCARE,-4.89,0.15
,1639,LFST:USA,"Lifestance Health Group, Inc.",7.1,"2,761.90",HEALTHCARE,HCARESVCE,PATIENTCARE,-0.34,4.32
,1640,LFT:USA,"Lument Finance Trust, Inc.",1.36,71.22,FINANCIAL,REALESTATE,REIT,7.12,20.11
,1641,LFVN:USA,LifeVantage Corp.,5.95,75.51,HEALTHCARE,HCARESVCE,HCAREMISC,12.94,11.27
,1642,LFWD:USA,Lifeward Ltd.,0.66,11.13,HEALTHCARE,HCAREEQUIP,MEDDEVICESGEN,-451.2,-163.09
,1643,LGCB:USA,"Linkage Global, Inc.",1.43,14.53,NONCYCLICAL,STAPLESRETAIL,GENMERCH,-0.31,N/A
,1644,LGCY:USA,"Legacy Education, Inc.",9.83,122.85,NONCYCLICAL,HOUSESVCESS,HOUSESVCE,5.7,3.5
,1645,LGIH:USA,"LGI Homes, Inc.",50.14,"1,157.19",CYCLICALS,RETAILMISC,HOMEBUILDMANUF,9.04,-14.76
,1646,LGND:USA,"Ligand Pharmaceuticals, Inc.",195.49,"3,842.55",HEALTHCARE,BIOPHARMA,BIOPHARMAOTHER,1.06,0.51
,1647,LGO:USA,Largo Inc.,1.33,85.3,ENERGY,UPSTREAMENERGY,COAL,-75.22,-41.83
,1648,LGVN:USA,"Longeveron, Inc.",0.58,12.2,HEALTHCARE,BIOPHARMA,BIOPHARMAOTHER,-230.73,-163.2
,1649,LHAI:USA,"Linkhome Holdings, Inc.",1.62,26.29,FINANCIAL,FINSVCE,FINSPECIAL,1.92,-6.1
,1650,LHSW:USA,Lianhe Sowell International Group Ltd.,0.83,41.5,INDUSTRIAL,INDSVCE,INDLDIST,7.53,-3.65
